date_snapshot,entrepot_id,entrepot_nom,store_id,store_city,product_id,product_name,categorie,capacite_totale,stock_actuel,seuil_min,seuil_max,taux_occupation_pct,rupture_stock,surstock,rotation_stock_j
2025-09-22,E08,Nantes-Atlantique,S08,Nantes,P002,Riz 1kg,Alimentaire,24000,67,21,523,0.28,Non,Non,16.1
2025-09-22,E08,Nantes-Atlantique,S08,Nantes,P003,Pâtes 500g,Alimentaire,24000,1632,36,1750,6.8,Non,Oui,7.5
2025-09-22,E08,Nantes-Atlantique,S08,Nantes,P004,Shampoing,Droguerie,24000,1080,62,1750,4.5,Non,Non,29.6
2025-09-22,E08,Nantes-Atlantique,S08,Nantes,P005,Lessive,Droguerie,24000,627,54,1418,2.61,Non,Non,5.7
2025-09-22,E08,Nantes-Atlantique,S08,Nantes,P006,T-shirt homme,Textile,24000,1305,93,1603,5.44,Non,Non,8.0
2025-09-22,E08,Nantes-Atlantique,S08,Nantes,P007,Jeans,Textile,24000,854,61,1762,3.56,Non,Non,20.8
2025-09-22,E08,Nantes-Atlantique,S08,Nantes,P008,Smartphone,Électronique,24000,168,81,1476,0.7,Non,Non,29.5
2025-09-22,E08,Nantes-Atlantique,S08,Nantes,P009,TV 4K,Électronique,24000,40,51,1718,0.17,Oui,Non,23.9
2025-09-22,E08,Nantes-Atlantique,S08,Nantes,P010,Casque audio,Électronique,24000,334,41,1383,1.39,Non,Non,22.5
2025-09-29,E01,Paris-Rungis,S01,Paris,P001,Lait demi-écrémé,Alimentaire,50000,1596,79,1992,3.19,Non,Non,7.9
2025-09-29,E01,Paris-Rungis,S01,Paris,P002,Riz 1kg,Alimentaire,50000,43,61,521,0.09,Oui,Non,21.9
2025-09-29,E01,Paris-Rungis,S01,Paris,P003,Pâtes 500g,Alimentaire,50000,1152,38,1739,2.3,Non,Non,1.5
2025-09-29,E01,Paris-Rungis,S01,Paris,P004,Shampoing,Droguerie,50000,1302,24,1940,2.6,Non,Non,2.6
2025-09-29,E01,Paris-Rungis,S01,Paris,P005,Lessive,Droguerie,50000,832,58,1428,1.66,Non,Non,3.0
2025-09-29,E01,Paris-Rungis,S01,Paris,P006,T-shirt homme,Textile,50000,298,59,1116,0.6,Non,Non,14.1
2025-09-29,E01,Paris-Rungis,S01,Paris,P007,Jeans,Textile,50000,862,82,1010,1.72,Non,Non,22.4
2025-09-29,E01,Paris-Rungis,S01,Paris,P008,Smartphone,Électronique,50000,532,61,1151,1.06,Non,Non,20.1
2025-09-29,E01,Paris-Rungis,S01,Paris,P009,TV 4K,Électronique,50000,1886,26,1963,3.77,Non,Oui,9.2
2025-09-29,E01,Paris-Rungis,S01,Paris,P010,Casque audio,Électronique,50000,410,51,755,0.82,Non,Non,19.0
2025-09-29,E02,Lyon-Sud,S02,Lyon,P001,Lait demi-écrémé,Alimentaire,35000,741,96,794,2.12,Non,Oui,21.5
2025-09-29,E02,Lyon-Sud,S02,Lyon,P002,Riz 1kg,Alimentaire,35000,907,27,1386,2.59,Non,Non,28.6
2025-09-29,E02,Lyon-Sud,S02,Lyon,P003,Pâtes 500g,Alimentaire,35000,460,54,1669,1.31,Non,Non,19.0
2025-09-29,E02,Lyon-Sud,S02,Lyon,P004,Shampoing,Droguerie,35000,700,59,973,2.0,Non,Non,17.7
2025-09-29,E02,Lyon-Sud,S02,Lyon,P005,Lessive,Droguerie,35000,283,95,539,0.81,Non,Non,10.3
2025-09-29,E02,Lyon-Sud,S02,Lyon,P006,T-shirt homme,Textile,35000,1208,47,1875,3.45,Non,Non,26.1
2025-09-29,E02,Lyon-Sud,S02,Lyon,P007,Jeans,Textile,35000,525,64,857,1.5,Non,Non,14.6
2025-09-29,E02,Lyon-Sud,S02,Lyon,P008,Smartphone,Électronique,35000,935,48,1184,2.67,Non,Non,6.7
2025-09-29,E02,Lyon-Sud,S02,Lyon,P009,TV 4K,Électronique,35000,226,85,701,0.65,Non,Non,8.1
2025-09-29,E02,Lyon-Sud,S02,Lyon,P010,Casque audio,Électronique,35000,283,81,976,0.81,Non,Non,10.9
2025-09-29,E03,Marseille-Port,S03,Marseille,P001,Lait demi-écrémé,Alimentaire,30000,426,100,1891,1.42,Non,Non,2.5
2025-09-29,E03,Marseille-Port,S03,Marseille,P002,Riz 1kg,Alimentaire,30000,635,49,1366,2.12,Non,Non,3.9
2025-09-29,E03,Marseille-Port,S03,Marseille,P003,Pâtes 500g,Alimentaire,30000,300,42,812,1.0,Non,Non,23.0
2025-09-29,E03,Marseille-Port,S03,Marseille,P004,Shampoing,Droguerie,30000,383,52,544,1.28,Non,Non,6.5
2025-09-29,E03,Marseille-Port,S03,Marseille,P005,Lessive,Droguerie,30000,56,78,822,0.19,Oui,Non,8.0
2025-09-29,E03,Marseille-Port,S03,Marseille,P006,T-shirt homme,Textile,30000,331,64,591,1.1,Non,Non,27.6
2025-09-29,E03,Marseille-Port,S03,Marseille,P007,Jeans,Textile,30000,128,71,598,0.43,Non,Non,8.2
2025-09-29,E03,Marseille-Port,S03,Marseille,P008,Smartphone,Électronique,30000,196,36,1168,0.65,Non,Non,24.7
2025-09-29,E03,Marseille-Port,S03,Marseille,P009,TV 4K,Électronique,30000,183,82,1951,0.61,Non,Non,11.6
2025-09-29,E03,Marseille-Port,S03,Marseille,P010,Casque audio,Électronique,30000,1094,65,1164,3.65,Non,Oui,25.9
2025-09-29,E04,Lille-Nord,S04,Lille,P001,Lait demi-écrémé,Alimentaire,28000,546,26,1703,1.95,Non,Non,19.4
2025-09-29,E04,Lille-Nord,S04,Lille,P002,Riz 1kg,Alimentaire,28000,311,26,1059,1.11,Non,Non,5.4
2025-09-29,E04,Lille-Nord,S04,Lille,P003,Pâtes 500g,Alimentaire,28000,805,58,1198,2.88,Non,Non,9.9
2025-09-29,E04,Lille-Nord,S04,Lille,P004,Shampoing,Droguerie,28000,1271,30,1715,4.54,Non,Non,5.5
2025-09-29,E04,Lille-Nord,S04,Lille,P005,Lessive,Droguerie,28000,134,67,679,0.48,Non,Non,10.3
2025-09-29,E04,Lille-Nord,S04,Lille,P006,T-shirt homme,Textile,28000,497,85,572,1.77,Non,Non,23.4
2025-09-29,E04,Lille-Nord,S04,Lille,P007,Jeans,Textile,28000,186,29,1700,0.66,Non,Non,25.5
2025-09-29,E04,Lille-Nord,S04,Lille,P008,Smartphone,Électronique,28000,357,64,543,1.27,Non,Non,21.7
2025-09-29,E04,Lille-Nord,S04,Lille,P009,TV 4K,Électronique,28000,1410,48,1993,5.04,Non,Non,10.0
2025-09-29,E04,Lille-Nord,S04,Lille,P010,Casque audio,Électronique,28000,631,52,640,2.25,Non,Oui,21.7
2025-09-29,E05,Toulouse-Ouest,S05,Toulouse,P001,Lait demi-écrémé,Alimentaire,25000,341,80,725,1.36,Non,Non,21.1
2025-09-29,E05,Toulouse-Ouest,S05,Toulouse,P002,Riz 1kg,Alimentaire,25000,1016,60,1233,4.06,Non,Non,28.5
2025-09-29,E05,Toulouse-Ouest,S05,Toulouse,P003,Pâtes 500g,Alimentaire,25000,472,70,1385,1.89,Non,Non,6.0
2025-09-29,E05,Toulouse-Ouest,S05,Toulouse,P004,Shampoing,Droguerie,25000,1330,85,1793,5.32,Non,Non,4.8
2025-09-29,E05,Toulouse-Ouest,S05,Toulouse,P005,Lessive,Droguerie,25000,503,55,1338,2.01,Non,Non,1.5
2025-09-29,E05,Toulouse-Ouest,S05,Toulouse,P006,T-shirt homme,Textile,25000,420,75,746,1.68,Non,Non,4.9
2025-09-29,E05,Toulouse-Ouest,S05,Toulouse,P007,Jeans,Textile,25000,1371,29,1874,5.48,Non,Non,26.3
2025-09-29,E05,Toulouse-Ouest,S05,Toulouse,P008,Smartphone,Électronique,25000,885,66,1966,3.54,Non,Non,7.9
2025-09-29,E05,Toulouse-Ouest,S05,Toulouse,P009,TV 4K,Électronique,25000,0,36,518,0.0,Oui,Non,14.3
2025-09-29,E05,Toulouse-Ouest,S05,Toulouse,P010,Casque audio,Électronique,25000,85,29,1140,0.34,Non,Non,9.4
2025-09-29,E06,Nice-Est,S06,Nice,P001,Lait demi-écrémé,Alimentaire,20000,789,27,1143,3.94,Non,Non,15.5
2025-09-29,E06,Nice-Est,S06,Nice,P002,Riz 1kg,Alimentaire,20000,1335,65,1867,6.68,Non,Non,13.2
2025-09-29,E06,Nice-Est,S06,Nice,P003,Pâtes 500g,Alimentaire,20000,158,77,1443,0.79,Non,Non,9.9
2025-09-29,E06,Nice-Est,S06,Nice,P004,Shampoing,Droguerie,20000,865,47,1918,4.32,Non,Non,1.7
2025-09-29,E06,Nice-Est,S06,Nice,P005,Lessive,Droguerie,20000,38,84,586,0.19,Oui,Non,4.2
2025-09-29,E06,Nice-Est,S06,Nice,P006,T-shirt homme,Textile,20000,855,30,1082,4.28,Non,Non,22.2
2025-09-29,E06,Nice-Est,S06,Nice,P007,Jeans,Textile,20000,443,26,2000,2.21,Non,Non,18.4
2025-09-29,E06,Nice-Est,S06,Nice,P008,Smartphone,Électronique,20000,1074,82,1551,5.37,Non,Non,15.5
2025-09-29,E06,Nice-Est,S06,Nice,P009,TV 4K,Électronique,20000,1216,32,1601,6.08,Non,Non,7.0
2025-09-29,E06,Nice-Est,S06,Nice,P010,Casque audio,Électronique,20000,234,55,1300,1.17,Non,Non,12.2
2025-09-29,E07,Bordeaux-Centre,S07,Bordeaux,P001,Lait demi-écrémé,Alimentaire,22000,1071,51,1636,4.87,Non,Non,4.3
2025-09-29,E07,Bordeaux-Centre,S07,Bordeaux,P002,Riz 1kg,Alimentaire,22000,1449,85,1468,6.59,Non,Oui,16.5
2025-09-29,E07,Bordeaux-Centre,S07,Bordeaux,P003,Pâtes 500g,Alimentaire,22000,540,65,681,2.45,Non,Non,24.7
2025-09-29,E07,Bordeaux-Centre,S07,Bordeaux,P004,Shampoing,Droguerie,22000,1220,65,1361,5.55,Non,Non,2.3
2025-09-29,E07,Bordeaux-Centre,S07,Bordeaux,P005,Lessive,Droguerie,22000,72,64,1785,0.33,Non,Non,20.2
2025-09-29,E07,Bordeaux-Centre,S07,Bordeaux,P006,T-shirt homme,Textile,22000,819,68,1184,3.72,Non,Non,23.0
2025-09-29,E07,Bordeaux-Centre,S07,Bordeaux,P007,Jeans,Textile,22000,389,88,828,1.77,Non,Non,14.9
2025-09-29,E07,Bordeaux-Centre,S07,Bordeaux,P008,Smartphone,Électronique,22000,12,87,570,0.05,Oui,Non,14.9
2025-09-29,E07,Bordeaux-Centre,S07,Bordeaux,P009,TV 4K,Électronique,22000,999,39,1963,4.54,Non,Non,5.5
2025-09-29,E07,Bordeaux-Centre,S07,Bordeaux,P010,Casque audio,Électronique,22000,1307,20,1982,5.94,Non,Non,29.5
2025-09-29,E08,Nantes-Atlantique,S08,Nantes,P001,Lait demi-écrémé,Alimentaire,24000,1369,34,1878,5.7,Non,Non,28.4
2025-09-29,E08,Nantes-Atlantique,S08,Nantes,P002,Riz 1kg,Alimentaire,24000,316,57,1416,1.32,Non,Non,19.3
2025-09-29,E08,Nantes-Atlantique,S08,Nantes,P003,Pâtes 500g,Alimentaire,24000,360,78,931,1.5,Non,Non,13.2
2025-09-29,E08,Nantes-Atlantique,S08,Nantes,P004,Shampoing,Droguerie,24000,1056,22,1454,4.4,Non,Non,7.5
2025-09-29,E08,Nantes-Atlantique,S08,Nantes,P005,Lessive,Droguerie,24000,454,23,1592,1.89,Non,Non,2.4
2025-09-29,E08,Nantes-Atlantique,S08,Nantes,P006,T-shirt homme,Textile,24000,908,71,1736,3.78,Non,Non,28.6
2025-09-29,E08,Nantes-Atlantique,S08,Nantes,P007,Jeans,Textile,24000,1196,86,1725,4.98,Non,Non,19.2
2025-09-29,E08,Nantes-Atlantique,S08,Nantes,P008,Smartphone,Électronique,24000,211,92,1260,0.88,Non,Non,19.6
2025-09-29,E08,Nantes-Atlantique,S08,Nantes,P009,TV 4K,Électronique,24000,418,64,1081,1.74,Non,Non,12.9
2025-09-29,E08,Nantes-Atlantique,S08,Nantes,P010,Casque audio,Électronique,24000,793,30,1032,3.3,Non,Non,14.9
2025-10-06,E01,Paris-Rungis,S01,Paris,P001,Lait demi-écrémé,Alimentaire,50000,445,92,572,0.89,Non,Non,12.0
2025-10-06,E01,Paris-Rungis,S01,Paris,P002,Riz 1kg,Alimentaire,50000,855,85,1981,1.71,Non,Non,14.0
2025-10-06,E01,Paris-Rungis,S01,Paris,P003,Pâtes 500g,Alimentaire,50000,691,28,1649,1.38,Non,Non,23.1
2025-10-06,E01,Paris-Rungis,S01,Paris,P004,Shampoing,Droguerie,50000,435,32,672,0.87,Non,Non,9.8
2025-10-06,E01,Paris-Rungis,S01,Paris,P005,Lessive,Droguerie,50000,359,75,593,0.72,Non,Non,20.4
2025-10-06,E01,Paris-Rungis,S01,Paris,P006,T-shirt homme,Textile,50000,424,66,1323,0.85,Non,Non,29.9
2025-10-06,E01,Paris-Rungis,S01,Paris,P007,Jeans,Textile,50000,515,51,683,1.03,Non,Non,2.4
2025-10-06,E01,Paris-Rungis,S01,Paris,P008,Smartphone,Électronique,50000,898,100,1843,1.8,Non,Non,7.1
2025-10-06,E01,Paris-Rungis,S01,Paris,P009,TV 4K,Électronique,50000,33,38,533,0.07,Oui,Non,4.9
2025-10-06,E01,Paris-Rungis,S01,Paris,P010,Casque audio,Électronique,50000,877,87,1208,1.75,Non,Non,10.6
2025-10-06,E02,Lyon-Sud,S02,Lyon,P001,Lait demi-écrémé,Alimentaire,35000,789,47,991,2.25,Non,Non,14.6
2025-10-06,E02,Lyon-Sud,S02,Lyon,P002,Riz 1kg,Alimentaire,35000,495,81,1487,1.41,Non,Non,1.5
2025-10-06,E02,Lyon-Sud,S02,Lyon,P003,Pâtes 500g,Alimentaire,35000,387,45,703,1.11,Non,Non,15.4
2025-10-06,E02,Lyon-Sud,S02,Lyon,P004,Shampoing,Droguerie,35000,221,91,1485,0.63,Non,Non,18.2
2025-10-06,E02,Lyon-Sud,S02,Lyon,P005,Lessive,Droguerie,35000,220,40,1351,0.63,Non,Non,11.8
2025-10-06,E02,Lyon-Sud,S02,Lyon,P006,T-shirt homme,Textile,35000,1378,90,1484,3.94,Non,Oui,5.5
2025-10-06,E02,Lyon-Sud,S02,Lyon,P007,Jeans,Textile,35000,268,33,794,0.77,Non,Non,20.3
2025-10-06,E02,Lyon-Sud,S02,Lyon,P008,Smartphone,Électronique,35000,594,37,1267,1.7,Non,Non,10.8
2025-10-06,E02,Lyon-Sud,S02,Lyon,P009,TV 4K,Électronique,35000,118,23,1847,0.34,Non,Non,29.9
2025-10-06,E02,Lyon-Sud,S02,Lyon,P010,Casque audio,Électronique,35000,64,57,1708,0.18,Non,Non,15.7
2025-10-06,E03,Marseille-Port,S03,Marseille,P001,Lait demi-écrémé,Alimentaire,30000,1154,24,1863,3.85,Non,Non,18.0
2025-10-06,E03,Marseille-Port,S03,Marseille,P002,Riz 1kg,Alimentaire,30000,581,90,927,1.94,Non,Non,25.6
2025-10-06,E03,Marseille-Port,S03,Marseille,P003,Pâtes 500g,Alimentaire,30000,938,71,1792,3.13,Non,Non,7.9
2025-10-06,E03,Marseille-Port,S03,Marseille,P004,Shampoing,Droguerie,30000,276,85,1479,0.92,Non,Non,10.0
2025-10-06,E03,Marseille-Port,S03,Marseille,P005,Lessive,Droguerie,30000,439,32,1302,1.46,Non,Non,1.4
2025-10-06,E03,Marseille-Port,S03,Marseille,P006,T-shirt homme,Textile,30000,538,56,1009,1.79,Non,Non,7.4
2025-10-06,E03,Marseille-Port,S03,Marseille,P007,Jeans,Textile,30000,30,27,556,0.1,Non,Non,17.8
2025-10-06,E03,Marseille-Port,S03,Marseille,P008,Smartphone,Électronique,30000,320,57,957,1.07,Non,Non,5.6
2025-10-06,E03,Marseille-Port,S03,Marseille,P009,TV 4K,Électronique,30000,462,59,1766,1.54,Non,Non,29.6
2025-10-06,E03,Marseille-Port,S03,Marseille,P010,Casque audio,Électronique,30000,1462,82,1916,4.87,Non,Non,9.1
2025-10-06,E04,Lille-Nord,S04,Lille,P001,Lait demi-écrémé,Alimentaire,28000,1159,76,1663,4.14,Non,Non,28.9
2025-10-06,E04,Lille-Nord,S04,Lille,P002,Riz 1kg,Alimentaire,28000,555,72,1143,1.98,Non,Non,13.0
2025-10-06,E04,Lille-Nord,S04,Lille,P003,Pâtes 500g,Alimentaire,28000,524,69,812,1.87,Non,Non,19.0
2025-10-06,E04,Lille-Nord,S04,Lille,P004,Shampoing,Droguerie,28000,204,44,1235,0.73,Non,Non,16.1
2025-10-06,E04,Lille-Nord,S04,Lille,P005,Lessive,Droguerie,28000,148,68,821,0.53,Non,Non,10.8
2025-10-06,E04,Lille-Nord,S04,Lille,P006,T-shirt homme,Textile,28000,827,77,1170,2.95,Non,Non,2.6
2025-10-06,E04,Lille-Nord,S04,Lille,P007,Jeans,Textile,28000,255,41,760,0.91,Non,Non,2.1
2025-10-06,E04,Lille-Nord,S04,Lille,P008,Smartphone,Électronique,28000,79,48,1087,0.28,Non,Non,11.8
2025-10-06,E04,Lille-Nord,S04,Lille,P009,TV 4K,Électronique,28000,209,79,1424,0.75,Non,Non,6.3
2025-10-06,E04,Lille-Nord,S04,Lille,P010,Casque audio,Électronique,28000,755,30,1850,2.7,Non,Non,16.0
2025-10-06,E05,Toulouse-Ouest,S05,Toulouse,P001,Lait demi-écrémé,Alimentaire,25000,209,25,1037,0.84,Non,Non,27.8
2025-10-06,E05,Toulouse-Ouest,S05,Toulouse,P002,Riz 1kg,Alimentaire,25000,790,100,839,3.16,Non,Oui,26.0
2025-10-06,E05,Toulouse-Ouest,S05,Toulouse,P003,Pâtes 500g,Alimentaire,25000,142,21,1189,0.57,Non,Non,13.0
2025-10-06,E05,Toulouse-Ouest,S05,Toulouse,P004,Shampoing,Droguerie,25000,555,75,588,2.22,Non,Oui,24.2
2025-10-06,E05,Toulouse-Ouest,S05,Toulouse,P005,Lessive,Droguerie,25000,593,43,945,2.37,Non,Non,4.7
2025-10-06,E05,Toulouse-Ouest,S05,Toulouse,P006,T-shirt homme,Textile,25000,601,87,1633,2.4,Non,Non,23.4
2025-10-06,E05,Toulouse-Ouest,S05,Toulouse,P007,Jeans,Textile,25000,1257,82,1800,5.03,Non,Non,2.0
2025-10-06,E05,Toulouse-Ouest,S05,Toulouse,P008,Smartphone,Électronique,25000,396,91,1281,1.58,Non,Non,13.1
2025-10-06,E05,Toulouse-Ouest,S05,Toulouse,P009,TV 4K,Électronique,25000,485,61,787,1.94,Non,Non,12.3
2025-10-06,E05,Toulouse-Ouest,S05,Toulouse,P010,Casque audio,Électronique,25000,577,61,1629,2.31,Non,Non,9.8
2025-10-06,E06,Nice-Est,S06,Nice,P001,Lait demi-écrémé,Alimentaire,20000,148,39,530,0.74,Non,Non,5.6
2025-10-06,E06,Nice-Est,S06,Nice,P002,Riz 1kg,Alimentaire,20000,1137,53,1921,5.68,Non,Non,5.3
2025-10-06,E06,Nice-Est,S06,Nice,P003,Pâtes 500g,Alimentaire,20000,804,88,1614,4.02,Non,Non,6.6
2025-10-06,E06,Nice-Est,S06,Nice,P004,Shampoing,Droguerie,20000,889,29,1000,4.45,Non,Non,14.4
2025-10-06,E06,Nice-Est,S06,Nice,P005,Lessive,Droguerie,20000,307,79,657,1.54,Non,Non,11.6
2025-10-06,E06,Nice-Est,S06,Nice,P006,T-shirt homme,Textile,20000,112,48,650,0.56,Non,Non,27.5
2025-10-06,E06,Nice-Est,S06,Nice,P007,Jeans,Textile,20000,312,24,1924,1.56,Non,Non,12.0
2025-10-06,E06,Nice-Est,S06,Nice,P008,Smartphone,Électronique,20000,1202,68,1792,6.01,Non,Non,24.6
2025-10-06,E06,Nice-Est,S06,Nice,P009,TV 4K,Électronique,20000,618,53,748,3.09,Non,Non,23.1
2025-10-06,E06,Nice-Est,S06,Nice,P010,Casque audio,Électronique,20000,13,93,1337,0.07,Oui,Non,12.1
2025-10-06,E07,Bordeaux-Centre,S07,Bordeaux,P001,Lait demi-écrémé,Alimentaire,22000,930,23,1040,4.23,Non,Non,28.0
2025-10-06,E07,Bordeaux-Centre,S07,Bordeaux,P002,Riz 1kg,Alimentaire,22000,1162,31,1526,5.28,Non,Non,25.2
2025-10-06,E07,Bordeaux-Centre,S07,Bordeaux,P003,Pâtes 500g,Alimentaire,22000,594,35,708,2.7,Non,Non,24.3
2025-10-06,E07,Bordeaux-Centre,S07,Bordeaux,P004,Shampoing,Droguerie,22000,751,98,756,3.41,Non,Oui,10.1
2025-10-06,E07,Bordeaux-Centre,S07,Bordeaux,P005,Lessive,Droguerie,22000,1385,68,1847,6.3,Non,Non,18.4
2025-10-06,E07,Bordeaux-Centre,S07,Bordeaux,P006,T-shirt homme,Textile,22000,995,58,1987,4.52,Non,Non,12.9
2025-10-06,E07,Bordeaux-Centre,S07,Bordeaux,P007,Jeans,Textile,22000,1591,90,1870,7.23,Non,Non,7.1
2025-10-06,E07,Bordeaux-Centre,S07,Bordeaux,P008,Smartphone,Électronique,22000,225,28,592,1.02,Non,Non,8.6
2025-10-06,E07,Bordeaux-Centre,S07,Bordeaux,P009,TV 4K,Électronique,22000,202,55,690,0.92,Non,Non,22.9
2025-10-06,E07,Bordeaux-Centre,S07,Bordeaux,P010,Casque audio,Électronique,22000,113,86,712,0.51,Non,Non,28.4
2025-10-06,E08,Nantes-Atlantique,S08,Nantes,P001,Lait demi-écrémé,Alimentaire,24000,212,91,1797,0.88,Non,Non,10.0
2025-10-06,E08,Nantes-Atlantique,S08,Nantes,P002,Riz 1kg,Alimentaire,24000,237,63,675,0.99,Non,Non,5.5
2025-10-06,E08,Nantes-Atlantique,S08,Nantes,P003,Pâtes 500g,Alimentaire,24000,1202,34,1411,5.01,Non,Non,20.4
2025-10-06,E08,Nantes-Atlantique,S08,Nantes,P004,Shampoing,Droguerie,24000,922,59,1138,3.84,Non,Non,2.1
2025-10-06,E08,Nantes-Atlantique,S08,Nantes,P005,Lessive,Droguerie,24000,2,66,1348,0.01,Oui,Non,17.6
2025-10-06,E08,Nantes-Atlantique,S08,Nantes,P006,T-shirt homme,Textile,24000,395,55,597,1.65,Non,Non,14.1
2025-10-06,E08,Nantes-Atlantique,S08,Nantes,P007,Jeans,Textile,24000,1674,57,1852,6.98,Non,Oui,15.6
2025-10-06,E08,Nantes-Atlantique,S08,Nantes,P008,Smartphone,Électronique,24000,70,87,935,0.29,Oui,Non,1.6
2025-10-06,E08,Nantes-Atlantique,S08,Nantes,P009,TV 4K,Électronique,24000,724,33,1037,3.02,Non,Non,23.1
2025-10-06,E08,Nantes-Atlantique,S08,Nantes,P010,Casque audio,Électronique,24000,644,69,1056,2.68,Non,Non,14.7
2025-10-13,E01,Paris-Rungis,S01,Paris,P001,Lait demi-écrémé,Alimentaire,50000,671,39,1437,1.34,Non,Non,20.2
2025-10-13,E01,Paris-Rungis,S01,Paris,P002,Riz 1kg,Alimentaire,50000,550,80,1728,1.1,Non,Non,23.9
2025-10-13,E01,Paris-Rungis,S01,Paris,P003,Pâtes 500g,Alimentaire,50000,548,78,1986,1.1,Non,Non,1.8
2025-10-13,E01,Paris-Rungis,S01,Paris,P004,Shampoing,Droguerie,50000,543,47,1421,1.09,Non,Non,8.5
2025-10-13,E01,Paris-Rungis,S01,Paris,P005,Lessive,Droguerie,50000,1256,100,1689,2.51,Non,Non,27.7
2025-10-13,E01,Paris-Rungis,S01,Paris,P006,T-shirt homme,Textile,50000,7,87,1421,0.01,Oui,Non,18.5
2025-10-13,E01,Paris-Rungis,S01,Paris,P007,Jeans,Textile,50000,623,49,1005,1.25,Non,Non,4.1
2025-10-13,E01,Paris-Rungis,S01,Paris,P008,Smartphone,Électronique,50000,1259,49,1305,2.52,Non,Oui,9.4
2025-10-13,E01,Paris-Rungis,S01,Paris,P009,TV 4K,Électronique,50000,828,43,1790,1.66,Non,Non,28.9
2025-10-13,E01,Paris-Rungis,S01,Paris,P010,Casque audio,Électronique,50000,426,29,508,0.85,Non,Non,12.2
2025-10-13,E02,Lyon-Sud,S02,Lyon,P001,Lait demi-écrémé,Alimentaire,35000,436,48,843,1.25,Non,Non,23.0
2025-10-13,E02,Lyon-Sud,S02,Lyon,P002,Riz 1kg,Alimentaire,35000,478,77,1218,1.37,Non,Non,28.3
2025-10-13,E02,Lyon-Sud,S02,Lyon,P003,Pâtes 500g,Alimentaire,35000,356,91,593,1.02,Non,Non,15.2
2025-10-13,E02,Lyon-Sud,S02,Lyon,P004,Shampoing,Droguerie,35000,89,70,994,0.25,Non,Non,20.9
2025-10-13,E02,Lyon-Sud,S02,Lyon,P005,Lessive,Droguerie,35000,27,24,666,0.08,Non,Non,29.9
2025-10-13,E02,Lyon-Sud,S02,Lyon,P006,T-shirt homme,Textile,35000,1318,97,1331,3.77,Non,Oui,10.6
2025-10-13,E02,Lyon-Sud,S02,Lyon,P007,Jeans,Textile,35000,169,72,693,0.48,Non,Non,10.3
2025-10-13,E02,Lyon-Sud,S02,Lyon,P008,Smartphone,Électronique,35000,397,70,576,1.13,Non,Non,28.0
2025-10-13,E02,Lyon-Sud,S02,Lyon,P009,TV 4K,Électronique,35000,287,22,625,0.82,Non,Non,13.8
2025-10-13,E02,Lyon-Sud,S02,Lyon,P010,Casque audio,Électronique,35000,950,86,1319,2.71,Non,Non,18.4
2025-10-13,E03,Marseille-Port,S03,Marseille,P001,Lait demi-écrémé,Alimentaire,30000,1195,91,1275,3.98,Non,Oui,24.7
2025-10-13,E03,Marseille-Port,S03,Marseille,P002,Riz 1kg,Alimentaire,30000,1041,95,1056,3.47,Non,Oui,8.3
2025-10-13,E03,Marseille-Port,S03,Marseille,P003,Pâtes 500g,Alimentaire,30000,24,28,1457,0.08,Oui,Non,27.0
2025-10-13,E03,Marseille-Port,S03,Marseille,P004,Shampoing,Droguerie,30000,218,51,1330,0.73,Non,Non,1.7
2025-10-13,E03,Marseille-Port,S03,Marseille,P005,Lessive,Droguerie,30000,959,26,1433,3.2,Non,Non,1.1
2025-10-13,E03,Marseille-Port,S03,Marseille,P006,T-shirt homme,Textile,30000,995,29,1410,3.32,Non,Non,28.5
2025-10-13,E03,Marseille-Port,S03,Marseille,P007,Jeans,Textile,30000,984,48,1839,3.28,Non,Non,10.1
2025-10-13,E03,Marseille-Port,S03,Marseille,P008,Smartphone,Électronique,30000,404,59,1719,1.35,Non,Non,24.5
2025-10-13,E03,Marseille-Port,S03,Marseille,P009,TV 4K,Électronique,30000,1080,24,1409,3.6,Non,Non,4.0
2025-10-13,E03,Marseille-Port,S03,Marseille,P010,Casque audio,Électronique,30000,218,29,1405,0.73,Non,Non,17.6
2025-10-13,E04,Lille-Nord,S04,Lille,P001,Lait demi-écrémé,Alimentaire,28000,37,74,606,0.13,Oui,Non,9.1
2025-10-13,E04,Lille-Nord,S04,Lille,P002,Riz 1kg,Alimentaire,28000,95,23,848,0.34,Non,Non,8.8
2025-10-13,E04,Lille-Nord,S04,Lille,P003,Pâtes 500g,Alimentaire,28000,365,57,676,1.3,Non,Non,10.7
2025-10-13,E04,Lille-Nord,S04,Lille,P004,Shampoing,Droguerie,28000,916,95,1366,3.27,Non,Non,9.1
2025-10-13,E04,Lille-Nord,S04,Lille,P005,Lessive,Droguerie,28000,681,49,977,2.43,Non,Non,20.2
2025-10-13,E04,Lille-Nord,S04,Lille,P006,T-shirt homme,Textile,28000,1156,58,1859,4.13,Non,Non,22.2
2025-10-13,E04,Lille-Nord,S04,Lille,P007,Jeans,Textile,28000,331,63,1266,1.18,Non,Non,7.6
2025-10-13,E04,Lille-Nord,S04,Lille,P008,Smartphone,Électronique,28000,1392,33,1483,4.97,Non,Oui,1.8
2025-10-13,E04,Lille-Nord,S04,Lille,P009,TV 4K,Électronique,28000,479,47,1988,1.71,Non,Non,11.4
